Customer,State,Customer Lifetime Value,Coverage,Effective To Date,Employment Status,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Renew Offer Type,Total Claim Amount,Vehicle Class,Client Type,Response_No,Response_Yes,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Gender_F,Gender_M,Location Code_Rural,Location Code_Suburban,Location Code_Urban,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Policy_Corporate L1,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Sales Channel_Agent,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,Vehicle Size_Large,Vehicle Size_Medsize,Vehicle Size_Small,vehicle_class_map,coverage_map,policy_map,renew_offer_type_map,employment_status_map
YV93784,Arizona,8973.11,Basic,2011-02-21,Employed,69736,111,11,7,0,3,Personal Auto,Offer1,424.42,SUV,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
TL43709,Washington,8972.14,Basic,2011-01-27,Employed,89689,74,14,4,0,2,Personal Auto,Offer1,136.83,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2.0,3
LL62746,Oregon,8970.65,Basic,2011-06-02,Medical Leave,12829,118,33,1,0,9,Personal Auto,Offer2,328.23,SUV,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,1.0,1
PZ47477,Arizona,8966.31,Extended,2011-01-30,Employed,41829,76,11,41,0,2,Personal Auto,Offer2,416.37,Two-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,1,1.0,3
YA70612,Oregon,8962.8,Basic,2011-02-14,Employed,97924,74,4,26,0,2,Personal Auto,Offer1,355.2,Two-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
WI69346,California,8960.28,Basic,2011-01-17,Employed,71943,112,8,51,0,4,Corporate Auto,Offer3,305.65,SUV,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.5,3
ZU50513,California,8954.84,Basic,2011-01-31,Employed,97736,74,19,22,0,2,Personal Auto,Offer4,60.09,Four-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,3
LK73001,California,8954.43,Premium,2011-02-18,Employed,34614,114,6,9,0,3,Personal Auto,Offer3,547.2,Four-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3,1,1.5,3
MF30956,California,8945.69,Basic,2011-06-01,Employed,83761,112,16,70,0,8,Corporate Auto,Offer1,270.23,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,1,2.0,3
WP60679,Oregon,8940.58,Basic,2011-06-01,Employed,95351,111,31,74,0,5,Personal Auto,Offer1,406.48,Sports Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,1,2.0,3
OQ10108,Oregon,8937.12,Extended,2011-04-01,Unemployed,0,126,16,69,0,8,Personal Auto,Offer1,604.8,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,1,2.0,2
VO25412,Washington,8936.82,Basic,2011-01-01,Employed,37520,74,21,30,0,2,Special Auto,Offer1,163.58,Two-Door Car,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,3
CC92362,California,8936.37,Premium,2011-06-01,Disabled,18141,116,2,87,0,3,Personal Auto,Offer2,722.4,Four-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,1,1.0,2
RW50070,Arizona,8935.27,Extended,2011-02-26,Employed,63326,225,5,99,0,1,Personal Auto,Offer2,1080.0,Luxury Car,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2,1,1.0,3
SB61617,California,8935.03,Basic,2011-01-30,Employed,39910,112,16,4,0,5,Personal Auto,Offer1,561.5,SUV,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
QA45054,Arizona,8932.32,Basic,2011-01-18,Employed,60909,112,8,94,0,5,Personal Auto,Offer3,412.11,SUV,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,1.5,3
PD55753,Oregon,8930.14,Extended,2011-02-23,Unemployed,0,82,25,63,0,2,Personal Auto,Offer4,554.52,Four-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,1,1.0,2
ZB72138,Oregon,8929.61,Basic,2011-03-01,Employed,44329,112,25,58,0,3,Personal Auto,Offer2,537.6,SUV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
WH56217,Washington,8927.57,Basic,2011-02-14,Medical Leave,29136,118,16,72,0,9,Corporate Auto,Offer1,566.4,SUV,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,2,2.0,1
FQ70521,California,8927.13,Premium,2011-11-02,Employed,96768,111,6,65,2,3,Personal Auto,Offer2,2.55,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,1,1.0,3
TJ32609,California,8925.63,Basic,2011-04-02,Employed,23860,114,25,57,1,3,Personal Auto,Offer2,547.2,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,1,1.0,3
YL91288,California,8923.15,Basic,2011-02-02,Employed,98044,73,5,53,0,2,Personal Auto,Offer3,347.34,Four-Door Car,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.5,3
SU95720,California,8923.11,Extended,2011-01-14,Unemployed,0,125,22,80,0,9,Personal Auto,Offer4,900.0,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,1,1.0,2
PX60116,California,8920.46,Premium,2011-01-21,Employed,40867,112,21,98,0,7,Corporate Auto,Offer1,537.6,Two-Door Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,3,1,2.0,3
EC51047,California,8915.17,Extended,2011-01-23,Employed,31991,81,15,22,3,2,Personal Auto,Offer2,548.32,Four-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,1.0,3
QM60216,Oregon,8906.99,Extended,2011-10-01,Employed,58718,226,11,0,0,1,Personal Auto,Offer1,1084.8,Luxury Car,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,1,2.0,3
OI39301,California,8906.51,Basic,2011-02-02,Unemployed,0,118,28,33,0,3,Personal Auto,Offer2,566.4,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,2
WK62379,Washington,8903.97,Premium,2011-07-01,Medical Leave,15142,116,7,5,0,3,Personal Auto,Offer2,792.61,Two-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3,1,1.0,1
CW82151,California,8902.74,Basic,2011-05-01,Employed,46833,112,6,3,0,9,Personal Auto,Offer1,64.11,Sports Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
JS36322,Arizona,8901.68,Extended,2011-01-19,Unemployed,0,136,14,69,1,8,Personal Auto,Offer1,1090.86,Sports Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,2.0,2
JS58659,Nevada,8901.47,Basic,2011-01-13,Employed,76558,74,2,45,0,2,Special Auto,Offer4,216.98,Four-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,3
NG68910,California,8901.06,Basic,2011-02-20,Employed,46814,113,7,19,0,3,Corporate Auto,Offer4,542.4,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,2,1.0,3
FT79229,Washington,8900.42,Basic,2011-12-02,Employed,83761,111,1,34,0,5,Personal Auto,Offer1,532.8,SUV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
OS21957,California,8896.5,Basic,2011-01-21,Employed,26201,112,4,48,0,8,Personal Auto,Offer4,168.9,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,1,1.0,3
UY51200,California,8888.89,Basic,2011-09-01,Employed,77104,112,21,65,1,6,Corporate Auto,Offer1,436.49,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
AB23825,California,8888.88,Extended,2011-01-28,Employed,21509,81,24,24,1,2,Personal Auto,Offer4,413.49,Two-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1.0,3
QW60568,California,8888.14,Premium,2011-06-02,Employed,58789,111,4,69,0,3,Corporate Auto,Offer3,215.44,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3,1,1.5,3
KA62728,California,8886.61,Premium,2011-06-01,Employed,87094,113,20,17,1,5,Personal Auto,Offer3,64.89,Four-Door Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.5,3
RN72721,California,8886.3,Basic,2011-01-21,Disabled,20903,117,4,40,0,8,Personal Auto,Offer4,561.6,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,2
CO12132,California,8879.79,Basic,2011-03-02,Employed,52583,113,12,59,0,7,Personal Auto,Offer1,528.2,SUV,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,3
SK58227,California,8879.79,Basic,2011-03-02,Employed,52583,113,12,59,0,7,Personal Auto,Offer1,528.2,SUV,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,3
UY13430,Oregon,8879.79,Basic,2011-03-02,Employed,52583,113,12,59,0,7,Special Auto,Offer1,528.2,SUV,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,3
QQ26855,California,8879.79,Basic,2011-03-02,Employed,52583,113,12,59,0,7,Personal Auto,Offer1,528.2,SUV,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,3
BY78730,Oregon,8879.79,Basic,2011-03-02,Employed,52583,113,12,59,0,7,Special Auto,Offer1,528.2,SUV,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,3
UQ51981,Oregon,8879.79,Basic,2011-03-02,Employed,52583,113,12,59,0,7,Personal Auto,Offer1,528.2,SUV,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,3
JP88955,Oregon,8876.67,Basic,2011-06-02,Employed,30525,115,24,35,0,3,Personal Auto,Offer2,368.02,Sports Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,1,1.0,3
UX71137,Washington,8875.97,Premium,2011-05-02,Employed,69205,110,20,56,0,6,Personal Auto,Offer2,372.36,Four-Door Car,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,1,1.0,3
YQ75801,Arizona,8874.55,Basic,2011-01-26,Employed,84731,110,11,32,1,7,Personal Auto,Offer1,226.74,SUV,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
EO77382,Arizona,8873.53,Premium,2011-02-14,Employed,53503,114,3,43,0,7,Personal Auto,Offer1,547.2,Four-Door Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,3
VK44934,California,8873.2,Basic,2011-02-15,Employed,28558,119,14,37,4,3,Personal Auto,Offer3,797.56,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.5,3
PW65305,California,8870.67,Basic,2011-03-01,Employed,91580,73,14,52,0,2,Personal Auto,Offer2,290.7,Two-Door Car,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,3
ML38237,California,8869.63,Basic,2011-01-19,Unemployed,0,119,12,57,0,4,Corporate Auto,Offer1,571.2,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,2,2.0,2
XF15789,Arizona,8869.62,Basic,2011-02-21,Employed,81350,110,1,28,0,9,Personal Auto,Offer3,228.19,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.5,3
DG33206,Washington,8861.9,Premium,2011-01-16,Employed,41854,110,17,44,0,8,Personal Auto,Offer1,481.27,Four-Door Car,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,3
IE29890,Oregon,8861.48,Basic,2011-01-22,Employed,58480,113,6,35,1,5,Personal Auto,Offer2,542.4,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
VO38365,Washington,8861.15,Basic,2011-05-02,Employed,90125,110,1,72,0,3,Corporate Auto,Offer3,128.65,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.5,3
IL47644,Oregon,8860.65,Basic,2011-03-01,Employed,48736,111,14,62,0,3,Personal Auto,Offer2,285.85,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
AN47199,Nevada,8858.35,Extended,2011-11-02,Unemployed,0,80,6,28,0,2,Personal Auto,Offer1,81.26,Two-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,2.0,2
UG38549,California,8852.73,Extended,2011-01-16,Unemployed,0,83,12,97,0,2,Personal Auto,Offer3,597.6,Four-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,1.5,2
TL77607,California,8852.69,Basic,2011-05-02,Employed,67969,74,11,14,0,2,Personal Auto,Offer3,197.78,Four-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.5,3
ZL68596,Arizona,8849.69,Basic,2011-03-02,Employed,53228,73,26,33,0,2,Special Auto,Offer2,137.2,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,3
UY61913,Oregon,8847.44,Basic,2011-11-02,Disabled,17950,118,34,24,0,4,Personal Auto,Offer1,425.49,SUV,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,2
IA11038,Oregon,8845.71,Basic,2011-01-20,Employed,77077,112,11,51,0,7,Personal Auto,Offer2,528.05,SUV,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
OI44122,California,8845.19,Basic,2011-02-14,Employed,45600,113,6,96,0,3,Personal Auto,Offer1,617.94,SUV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
PD36660,California,8845.07,Basic,2011-01-14,Employed,95850,109,3,16,0,3,Corporate Auto,Offer1,328.5,Sports Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,2,2.0,3
GT65065,Oregon,8842.65,Basic,2011-02-21,Employed,42142,112,1,8,0,3,Personal Auto,Offer4,396.18,Sports Car,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
DQ54144,Arizona,8841.77,Basic,2011-12-01,Unemployed,0,118,12,45,0,3,Personal Auto,Offer1,566.4,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,1,2.0,2
